eadid,bibnumber,collection_title,match_type,match_term,context_snippet,match_rule
nccouncilchurches,003010595,North Carolina Council of Churches records,title,Miss,"PAX) Shared Staff Shared Time Religious Instruction Task Force Miss Becky Short, Miss Mary Lou Yancey Southern Committee on",GenderTerms
nccouncilchurches,003010595,North Carolina Council of Churches records,title,Miss,"Shared Time Religious Instruction Task Force Miss Becky Short, Miss Mary Lou Yancey Southern Committee on the Education of Children",GenderTerms
ncmutual,004226392,North Carolina Mutual Life Insurance Company Archives,notes,wife,"gelatin silver prints. Subjects include John Merrick; his wife Martha Hunter Merrick; daughters Martha, Alma, Mabel",GenderTerms
ncmutual,004226392,North Carolina Mutual Life Insurance Company Archives,notes,Miss,"are stamped on frames include Thomas Hobgood, Shelburn, Miss Johnson, and Cole and Holladay, all in Durham",GenderTerms
ncmutual,004226392,North Carolina Mutual Life Insurance Company Archives,notes,Spouse,and invitations. Also includes photographs from NCM Annual Meeting Spouse Programs. Includes photographs from the 1990 meeting in San,GenderTerms
ncmutual,004226392,North Carolina Mutual Life Insurance Company Archives,title,Miss,"materials, 1912, circa 1950, and                     undated Miss S.E. Bailey, consultant - NC Mutual history, 1960",GenderTerms
ncmutual,004226392,North Carolina Mutual Life Insurance Company Archives,title,wife,"Dr. Aaron Moore, seated, with two daughters and wife                   (?), circa 1900 Home office clerks",GenderTerms
newboldnc,002273862,Nathan Carter Newbold family papers,notes,wife,"of Pasquotank County, North Carolina), his first wife Mabel Wooten, and his second wife Eugenia Bradsher.",GenderTerms
newboldnc,002273862,Nathan Carter Newbold family papers,notes,wife,", his first wife Mabel Wooten, and his second wife Eugenia Bradsher. The collection includes personal and professional correspondence",GenderTerms
newboldnc,002273862,Nathan Carter Newbold family papers,notes,wife,"document the courtship between Nathan Carter Newbold and his first wife Mabel Wooten, whom he married in 1900, as",GenderTerms
newdayfilms,006078464,New Day Films archive,notes,wife,"hesitating contemplation of her life and her feelings as a wife and mother, the reaction of her husband to her",GenderTerms
newdayfilms,006078464,New Day Films archive,notes,wife,"that people think of her only as her husband's wife or baby's mother, and the thought of what",GenderTerms
newdayfilms,006078464,New Day Films archive,notes,wife,"her, May Wilson, age 60, former ""wife-mother-housekeeper-cook"" and a grandmother",GenderTerms
newdayfilms,006078464,New Day Films archive,notes,wife,thinking that life wasn't really worth much after his wife of 63 years and his only daughter passed away within,GenderTerms
newdayfilms,006078464,New Day Films archive,notes,wife,Lagarde. The first documentary to examine the problem of wife abuse through the man's experience of it. Composed,GenderTerms
newdayfilms,006078464,New Day Films archive,notes,wife,"interacts with the outside world for him. After his wife gets sober, Jeff discovers the stuttering self-help",GenderTerms
nightingaleimages,005466334,Howard Kelly Collection of Florence Nightingale prints and photographs,notes,Miss,"A. Somerset, music by W. West, dedicated to Miss Burdett Coutts. Originally sung and arranged by Miss Pearce",GenderTerms
nightingaleimages,005466334,Howard Kelly Collection of Florence Nightingale prints and photographs,notes,Miss,"to Miss Burdett Coutts. Originally sung and arranged by Miss Pearce. Includes autograph note reading ""About Oct. 30",GenderTerms
nightingaleimages,005466334,Howard Kelly Collection of Florence Nightingale prints and photographs,title,Miss,"of Inkermann, undated  Photograph of statue erected to Miss Nightingale in London,                      undated  Hospital and Cemetery",GenderTerms
nightingaleimages,005466334,Howard Kelly Collection of Florence Nightingale prints and photographs,title,Miss,"Nightingale memorial, Liverpool, England,                      1918  Miss Nightingale visiting the Herbert Hospital,                         Woolwich, London",GenderTerms
nightingaleimages,005466334,Howard Kelly Collection of Florence Nightingale prints and photographs,title,Miss,"Place, London,                      undated  Lea Hurst, Miss Nightingale's Home, undated   Miss Florence Nightingale and",GenderTerms
nightingaleimages,005466334,Howard Kelly Collection of Florence Nightingale prints and photographs,title,Miss,"Lea Hurst, Miss Nightingale's Home, undated   Miss Florence Nightingale and her Nurses in the                         East,",GenderTerms
nightingaleimages,005466334,Howard Kelly Collection of Florence Nightingale prints and photographs,title,Miss,"and her Nurses in the                         East, undated   Miss Nightingale in the Hospital at Scutari,                         undated   ",GenderTerms
nightingaleimages,005466334,Howard Kelly Collection of Florence Nightingale prints and photographs,title,Miss,"Nightingale in the Hospital at Scutari,                         undated   Miss Nightingale 'When Pain and Anguish Wring the                         Brow",GenderTerms
northdouglass,002273866,Douglass Cecil North papers,notes,wife,"used to spend his summer and winter holidays with his wife Elisabeth Case in their summer house in Benzonia, Michigan",GenderTerms
northindiadiary,000964188,North India diary,notes,wife,North India and modern-day Pakistan by an unidentified wife of a British Army officer. The first entry begins,GenderTerms
noyesbalch,005857472,Noyes-Balch family papers,notes,wife,"Frank” Balch; Catharine’s sister and Frank’s wife, Ellen (Nellie); and their cousin,",GenderTerms
noyesbalch,005857472,Noyes-Balch family papers,notes,wife,"; Alice Stone Blackwell, daughter of Lucy Stone, wife of Henry Brown Blackwell; Katharine Allen, Andrews Allen",GenderTerms
oaaaarchives,003492866,Outdoor Advertising Association of America (OAAA) Archives,notes,Miss,"famous figures such as Calvin Coolidge, Woodrow Wilson, Miss America Shirley Cothran, and even with a fictitious automobile",GenderTerms
oaaaarchives,003492866,Outdoor Advertising Association of America (OAAA) Archives,notes,Miss,also Box CS15] [Envelope-hand-labeled Miss Simon (secretary): Extra Restaurant Prints: File in,GenderTerms
oaaaarchives,003492866,Outdoor Advertising Association of America (OAAA) Archives,title,Miss,"Involvement, 1948-1955 National Education Association, (Miss Charl Williams),                 1932-1933 National Municipal",GenderTerms
oaaaarchives,003492866,Outdoor Advertising Association of America (OAAA) Archives,title,Miss,"undated Foreign, undated Fruit, 1983 Media, 1984 Miss America, 1985 Retail, 1984 and undated Vacation,",GenderTerms
oaaaarchives,003492866,Outdoor Advertising Association of America (OAAA) Archives,title,Miss,Mile (woman in picture) Camel#11: When a Miss Is as Good as a                 Mile; Camel#7:,GenderTerms
oaaaarchives,003492866,Outdoor Advertising Association of America (OAAA) Archives,title,Muse,Francisco/Oakland study Michael Burlingham--Man with a Muse (article on Timothy                 Solliday) Miklos Research Associates,GenderTerms
oaaaarchives,003492866,Outdoor Advertising Association of America (OAAA) Archives,title,Miss,Works Creating Award-Winning Outdoor Lettering color scheme Miscellaneous Miss America promotion National Competition of Outdoor Advertising Art OBIE awards,GenderTerms
oaaaarchives,003492866,Outdoor Advertising Association of America (OAAA) Archives,title,Miss,Insurance 19. Outdoor for Media 20. Outdoor and Miss America (Shirley Cothran) 21. Outdoor for Passenger,GenderTerms
oaaaarchives,003492866,Outdoor Advertising Association of America (OAAA) Archives,title,Miss,"Hearing Detection public service campaign with Heather Whitestone,                 Miss America; :30 Eller/Pacific Outdoors: Larger",GenderTerms
oaaaslidelibrary,003121546,Outdoor Advertising Association of America Slide Library,notes,Miss,into other categories. It includes slides of the 1975 Miss America and other campaigns designed to test or prove how,GenderTerms
oaaaslidelibrary,003121546,Outdoor Advertising Association of America Slide Library,notes,Miss,campaign that tested awareness. The industry used ads with Miss America's name (Shirley Cothran) and subsequent testing,GenderTerms
oaaaslidelibrary,003121546,Outdoor Advertising Association of America Slide Library,title,Miss,"SLB0012) What?s New Under the Sun (SLB0013) Miss America ( IOA, [1975?]) (",GenderTerms
omowalejomo,004674051,Jomo Joka Omowale papers,notes,wife,"in 1985. Also included are many materials from his wife and attorney, Elizabeth Gaynes, particularly regarding his legal",GenderTerms
ortiz,002779192,Bobbye S. Ortiz papers,notes,muse,"baleine, Pour toi mon amour, La visite au muse, Chanson de l'oiseleur, Barbara, Les feuilles mortes",GenderTerms
ortiz,002779192,Bobbye S. Ortiz papers,notes,Miss,"Label: Columbia, CS-9505 Side 1: If You Miss Me at the Back of the Bus, Keep Your",GenderTerms
pagethomasnelson,000868085,Thomas Nelson Page papers,notes,wife,"1898), originally of Virginia, and to his wife Katherine. Notes: Originals for photocopies are in the",GenderTerms
pagethomasnelson,000868085,Thomas Nelson Page papers,title,Miss,", Italy, Page, Thomas Nelson, speech introducing Miss                      Winifred Hold 1919 Aug. 15, Richmond, Va.",GenderTerms
painemarygorham,003851431,Mary Gorham Paine Diary,notes,wife,some insight into the life of a sea captain's wife and a description of long-distance ocean travel aboard,GenderTerms
painternell,003157741,Nell Irvin Painter papers,title,Miss,"? (NIP) 1990 Berks.90 notes, undated Black Miss America, 1983-1984 and undated Black Women and",GenderTerms
paralab,000955873,Parapsychology Laboratory records,notes,wife,"reports, and lectures from Dr. J.B. Rhine and his wife, Louisa E. Rhine. Subjects include parapsychology research,",GenderTerms
parkerlore,003915901,Lore Parker papers,notes,mistress,"England, and lived with the Headmistress, the English mistress, and the Latin mistress in the house they shared",GenderTerms
parkerlore,003915901,Lore Parker papers,notes,mistress,"the Headmistress, the English mistress, and the Latin mistress in the house they shared. Soon I was writing",GenderTerms
parnellalvin,001767387,"Alvin T. Parnell photographs of Durham, North Carolina",notes,wife,"he left Durham to live in Lumberton, N.C. His wife took over the business, renaming it the Overton-",GenderTerms
parnellalvin,001767387,"Alvin T. Parnell photographs of Durham, North Carolina",notes,Miss,"-22."" On back of print: ""Miss Jones later married Dr. Runyon Tyler of Durham and Miss",GenderTerms
parnellalvin,001767387,"Alvin T. Parnell photographs of Durham, North Carolina",notes,Miss,"Miss Jones later married Dr. Runyon Tyler of Durham and Miss Tyler, Mr. Lindsey Gudger of Asheville."" On",GenderTerms
parrishedwardj,000868094,Edward James Parrish papers,notes,wife,"chiefly 1900-1921) of Parrish and of his wife, Rosa Bryan Parrish. There are also various bills",GenderTerms
parrishedwardj,000868094,Edward James Parrish papers,notes,wife,"of Nannie Graham Carr (1838-1915), wife of industrialist Julian Carr of Durham. The images in",GenderTerms
parrishedwardj,000868094,Edward James Parrish papers,notes,wife,"related to Lilly Parrish (d. 1948), the wife of President Flowers of Duke and only daughter of Edward",GenderTerms
parrishedwardj,000868094,Edward James Parrish papers,notes,Miss,"have been assembled by her daughter Lilly as it contains Miss Parrish's calling cards, notes, clippings, memorabilia",GenderTerms
patonmargaret,001767388,Margaret Paton Diaries,notes,wife,"by Kimberly Sims, June 2011 Margaret Paton was the wife of a merchant from Montrose, Scotland. The collection",GenderTerms
pattersonsamuel,000868104,Samuel Finley Patterson papers,notes,wife,"of Lucy Bramlette Patterson (1865-1942), wife of Jesse Lindsay Patterson, Samuel Finley Patterson's grandson",GenderTerms
pattersonsamuel,000868104,Samuel Finley Patterson papers,notes,wife,"; letters of the Jones family, related through the wife of Samuel Finley Patterson, pertaining to family affairs;",GenderTerms
personfamily,000868089,Person Family papers,title,wife,"to Jesse Person 1840, deed from Benjamin Davis and wife to Jesse Person and subsequent                      registration by William Whitfield",GenderTerms
personfamily,000868089,Person Family papers,title,wife,"W.P.                      Montgomery 1920, deed from W.M. Person and wife Prudence A. Person to A.W.                      Person 1920, copy",GenderTerms
