eadid,bibnumber,collection_title,match_type,match_term,context_snippet,match_rule
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,"is yellow and imprinted with Turquoise Drawing Pencils, Verithin Colored pencils. Unused. Good condition. Company is Acme",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,. Back of blotter is smudged with ink. One colored flat magnet shaped in the form of the coffee tin,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"frame. Item in excellent condition. Set of three colored blotters from Acme Radio Service, with text: Do",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"Practically sunk, and Melan-choly Baby. Two colored postcards with the same image, the exterior of the",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,", Paris, Illinois. Cards in excellent condition. Colored blotter with drawing called Tin Pan Blues. of toddlers",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,"Acme Hotel, Grand Junctiod (sic), Mich. Colored blotter; front of card shows a portrait of a",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,5 x 8 cm) of paper. Salmon-colored reminder file is from Acme Paper Company. Item is,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"Some smudges but otherwise in good condition. Giant, colored postcard with the Story Lady sitting beside a big picture",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"advertising Acme Frequent Buyer Cheks. Four-paged , colored flyer. Acme Players from Los Angeles, CA,",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"the store to the Acme Merit-Thon. One colored, full-paged magazine advertisement which features the Bugs",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"Rick Pollay, postmarked Sept 2, 2004. One colored poster with close up shot of an electric guitar.",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,times. More text on back of poster. One colored poster with text in French. Puissance. Rythme.,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,: His Royal Majesty King Color. and shows a colored drawing of a king and a royal crest with cans,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"OH. Brand new, in excellent condition. Framed colored print advertisement of Acme beer; shows a frosted bottle",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,. See Series 7 for other Beer advertisements. Framed colored print advertisement from The Saturday Evening Post (September 8,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"is framed by cardboard frame. Good condition. One colored poster for Acme Cubana cigars with gold letters, gold",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,", drawing by Herb Chidley and cartoons by Lichty. Colored drawings of fish surround the map. Calendar starts with",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"plumbing, heating, sprinklers and air conditioning. One colored poster with Acme logo and text: Magnificent bodies...",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"sporting a khaki top. In good condition. Framed colored print advertisement for Acme Gin Company, Inc. of Roscoe",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,scene with text: Service Sample and Turnout. One colored poster shows a man sporting a red windbreaker. Text,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"Heavy cardboard, edged damaged. Some stains. Framed colored print advertisement from The Saturday Evening Post, p. 31",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,: Good for 5c trade. Circa 1958? Silver colored metal. Shows signs of use and wear. Housed,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,. emblazoned on other side. Good condition. One colored pin mounted on a velvet card from PSG--Pro,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"Item in good condition. Metal, ornate, gold colored badge with enameled centre. Text imprinted on badge reads",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,; Complexion: light; Clothing: black. One colored polaroid print showing two Acme advertisements on display: the,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,shot of Acme Super Markets with cars parked outside. Colored photograph of sign in bright lights. Sign reads:,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,reads: Acme. A Name You Can Trust. Colored photograph of sign in bright lights. Sign reads:,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,of supermarket shelves with Acme goods. Assorted negatives. Colored photograph of bright red Acme fire extinguisher from John Morris,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"ph numbers for different cities. Good condition. Silver colored plastic bag, dark printing on side reads: Acme",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,is with Old Homestead Record Company. Fragile. Orange colored videotape in white transparent case. Label on videotape reads,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,. Diamond Match Company (NYC) product. Silver colored match cover. Front cover shows company information; back,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,"Match by Universal Match Corp product, patent pending. Colored plastic replica of the Acme Beer match cover, showing",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"magnet. Front cover shows Lady in distress, a colored drawing of woman in her undergarments. Back cover reads",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,"Matches made by Chicago Match Company, Libertyville, Ill. Colored match cover with Mahan, McCarty and Bessie, Inc.",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,Lion Match Company. Front of match cover is a colored photograph of a 1975 Plymouth Gran Fury Brougham Front;,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,metal. Good condition. Kidney shaped ashtray. Silver colored metal. Cigarette burns evident. Good condition. Large,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,does not open. Good condition. Gold and silver colored metal lighter. Image a bearing is part of front,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,Colored,. Clear square shaped glass ashtray with blue and orange Colored base. Good condition. We buy all makes of,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,car. Clear round glass ashtray with red & white colored base. Good condition. Green 8 sided glass ashtray,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,", and two hands. Hard plastic, brown-colored exterior. Back of the clock has two knobs to",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,"off. Pottery beer mug; image and text are colored. Glaze is showing fine hair cracks, minor chip",RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,Metal clips to hang sign by are rusting. Brightly colored wooden sign painted in folk art design for Rick Pollay,RaceEuphemisms
pollayacme,003901621,Richard Pollay Acme Advertising collection,notes,colored,", French, and German. One faded multi-colored tin sign that says: Acme Juicerator Authorized Representative.",RaceEuphemisms
pollaytip,008298667,Richard Pollay. Tobacco industry promotion (TIPS) collection,notes,Racial,"(1992); Separate, but Not Equal: Racial Segmentation in Cigarette Advertising (1992); Printers Ink",RaceEuphemisms
pollaytip,008298667,Richard Pollay. Tobacco industry promotion (TIPS) collection,notes,Racial,Cigarettes (1995); Separate But Not Equal: Racial Segmentation in Cigarette Advertising (1992); The BUZ,RaceEuphemisms
pollaytip,008298667,Richard Pollay. Tobacco industry promotion (TIPS) collection,notes,Racial,Cigarette Advertising (1998); Tobacco Use among U.S. Racial/Ethnic Minority Groups; Tricks of the Tobacco Trade,RaceEuphemisms
pollaytip,008298667,Richard Pollay. Tobacco industry promotion (TIPS) collection,notes,Racial,1960s (1994); Separate but not Equal: Racial Segmentation in Cigarette Advertising (1992); Preventing Tobacco,RaceEuphemisms
pollaytip,008298667,Richard Pollay. Tobacco industry promotion (TIPS) collection,notes,Racial,-1993 (1996); Tobacco Use Among U.S. Racial/Ethnic Minority Groups; Exhibited and Exposed: Annotations,RaceEuphemisms
popecarterfamily,000873665,Pope-Carter Family papers,notes,Negro,"peace, characteristics of soldiers, the role of the Negro soldier in the war, and the people and countryside",RaceEuphemisms
powellrichard,005199389,Richard Powell papers,notes,Racial,"concerning Back to Black: Art, Cinema and the Racial Imaginary exhibition at London's Whitechapel Art Gallery, 2005",RaceEuphemisms
powellrichard,005199389,Richard Powell papers,notes,colored,": ""Lovers"" (1997) and hand-colored etching: ""Did You Eat Art Yet?""",RaceEuphemisms
powellrichard,005199389,Richard Powell papers,notes,colored,"""Mud Vision"" (1990) Includes ink, colored markers: Group Drawing from Washington, DC (Howard",RaceEuphemisms
powellrichard,005199389,Richard Powell papers,notes,colored,"""Edict"" (1980), Untitled hand-colored photograph mounted on board (ca. 1900),",RaceEuphemisms
powersjeanneaudrey,004982645,Jeanne Audrey Powers papers,notes,racism,"documents relating to Powers' work on issues such as racism, sexism, suicide, inclusivity, women in the",RaceEuphemisms
prattminniebruce,003810363,Minnie Bruce Pratt papers,notes,racism,"gender identity, sexuality, and Pratt's fight against racism, sexism, imperialism and other forms of intolerance.",RaceEuphemisms
radiohaitipapers,008297060,Radio Haiti papers,notes,racism,1978; extract from the Miami Times about discrimination and racism toward Haitian immigrants. Publications by the Haiti Food Security,RaceEuphemisms
reedalonzo,000873555,Alonzo Reed letters,notes,Colored,"as a private in the 102nd Regiment Infantry, U.S. Colored Troops during the Civil War. Collection is open for",RaceEuphemisms
reedsam,004279446,Sam Reed papers,notes,race relations,"and political activism in the U.S.; the history of race relations in Durham, North Carolina; civil rights actions in",RaceEuphemisms
reedsam,004279446,Sam Reed papers,notes,race relations,"of articles and clippings on various subjects, including Durham race relations, labor issues, welfare reform, Native American society",RaceEuphemisms
resource,001080487,Resource Center for Women and Ministry in the South records,notes,racism,", child abuse, abortion and the abortion controversy, racism, and rural ministry is included in the records.",RaceEuphemisms
resource,001080487,Resource Center for Women and Ministry in the South records,notes,racism,"Also includes resource materials on various social concerns, including racism, child abuse, and economic justice. Arranged alphabetically",RaceEuphemisms
